u,g,r,i,z,redshift
20.43126,18.63954,17.617910000000006,17.13243,16.76665,0.14465862417277167
19.84668,18.314020000000006,17.3884,16.92516,16.62325,0.12785887916666666
20.12402,18.33961,17.33892,16.85073,16.52523,0.12637548073450855
17.585060000000002,15.779420000000002,14.9938,14.61493,14.322870000000002,0.04046460875
19.10568,17.89626,17.4404,17.21179,17.00668,0.08195636602898551
20.27772,18.57831,17.6084,17.179489999999998,16.842589999999998,0.13491983912774724
20.5071,18.52608,17.37986,16.894370000000002,16.52159,0.16846232499999997
18.18654,16.73601,15.98881,15.59524,15.28535,0.0534386275
19.11893,17.876479999999994,17.433870000000002,17.10912,16.921670000000002,0.0669751660289855
19.02679,17.35444,16.6017,16.25378,15.99393,0.08016821272366523
19.74368,18.52872,17.744889999999995,17.3252,17.08848,0.1477963075714286
19.8611,18.10998,17.37651,17.04028,16.765079999999998,0.0808222546336554
20.43391,18.44749,17.34763,16.89818,16.57229,0.14308882949938953
17.0394,15.57406,14.88677,14.50705,14.267029999999998,0.03345106416666666
19.82228,18.32045,17.52091,17.09446,16.79114,0.11141097590909091
19.74534,18.32961,17.6836,17.3086,17.02484,0.12442344207142857
19.057,17.40883,16.62365,16.209979999999998,15.91351,0.08272394897366522
20.78777,18.76598,17.67623,17.21217,16.877779999999998,0.14515542348484844
19.69261,17.7612,16.84682,16.424529999999994,16.08136,0.09851838410476191
19.25059,18.11468,17.726110000000006,17.34941,17.27192,0.07525131133333332
20.09115,18.78595,17.75585,17.33195,17.00534,0.17246473499999998
19.05546,17.86211,17.4605,17.17335,17.097939999999998,0.07814376233333334
18.58192,17.652160000000006,17.0995,16.65963,16.47265,0.07759314499999999
20.00548,18.68605,17.87106,17.420370000000002,17.13626,0.13989757
20.52466,18.60624,17.65184,17.22854,16.88007,0.1270962752289377
20.4088,18.32749,17.24615,16.7708,16.419610000000002,0.12887977142498472
20.27862,18.41518,17.50076,17.11102,16.80783,0.09967469416666667
20.28942,18.1687,17.05005,16.57408,16.213260000000002,0.1590965896875
19.34892,18.05873,17.720860000000005,17.459220000000002,17.53213,0.053498245
20.83645,18.64888,17.638920000000006,17.206139999999998,16.86995,0.13837325274420023
20.47095,18.45424,17.33827,16.88717,16.53547,0.14641952949938952
18.83,17.2629,16.5548,16.200570000000006,15.991979999999998,0.06966466658730161
20.27021,18.56002,17.367620000000002,16.87574,16.56413,0.16185441
20.14385,18.73232,17.78419,17.32144,17.00841,0.152605835
18.98284,17.701970000000006,16.8277,16.386789999999998,16.08021,0.08984737131493506
17.00415,15.66084,15.021770000000002,14.65014,14.35475,0.03535675791666666
20.75667,18.53968,17.40965,16.97839,16.61798,0.1418413475
19.79945,18.03967,17.1962,16.8201,16.52422,0.09156871018782206
18.82544,17.33686,16.48926,16.11024,15.80808,0.07515634980525031
18.83406,17.63414,17.19819,16.90383,16.786089999999998,0.06924384819444444
18.07135,16.879939999999998,16.34509,16.008960000000002,15.79959,0.04892328
21.11838,18.65372,17.44141,16.96921,16.54806,0.17265614999999998
19.1221,17.75724,16.98299,16.54964,16.25348,0.0969041190221543
20.00456,18.44324,17.52465,16.98259,16.63026,0.13434674822649573
19.38494,17.71354,16.9581,16.5702,16.267329999999998,0.08903387182568967
19.73764,17.815520000000006,16.866020000000002,16.41979,16.084139999999998,0.10159457736402115
20.313,18.49532,17.35537,16.875770000000006,16.486439999999998,0.15841892928571427
19.94598,18.67903,17.78356,17.312720000000002,16.97436,0.15339138857142856
19.64055,18.36682,17.71341,17.3245,17.04934,0.11797431450000002
19.6645,17.65241,16.576420000000002,16.11274,15.72819,0.12260533826839826
21.88467,19.34373,18.19866,17.73563,17.41262,0.19994231
20.69863,18.72182,17.61711,17.15963,16.75159,0.15540592488095237
19.28524,17.95461,17.28675,16.88312,16.67135,0.10465110900438657
18.93344,17.503120000000006,16.665210000000002,16.222360000000002,15.94469,0.08164678833874459
18.13829,16.73049,16.07626,15.72608,15.46545,0.05652906
17.53886,16.15355,15.60065,15.26668,15.06151,0.041001887083333334
19.59178,18.32745,17.60109,17.2035,16.98412,0.13053525925
20.1899,18.11876,17.1159,16.67216,16.30482,0.10783632054800725
20.41973,18.5748,17.55481,17.07935,16.7469,0.14034750737179486
20.11643,18.23388,17.14552,16.65549,16.277179999999998,0.13127695587797616
19.267,17.21031,16.181060000000002,15.73472,15.34331,0.08951943575000001
19.02384,17.81019,17.121389999999998,16.73321,16.47004,0.10655483510741688
18.062520000000006,16.727420000000002,16.08608,15.736,15.4931,0.05656272999999999
19.58605,18.00386,17.30472,16.8925,16.56363,0.09978166000032206
18.96717,17.7084,17.17491,16.79897,16.58858,0.071801987
19.13279,18.04607,17.49008,17.14149,16.91688,0.0976821540289855
20.3955,18.46195,17.49727,17.06444,16.72006,0.12271639450854702
19.48821,18.2015,17.47924,17.08229,16.833,0.12624529355279504
20.45177,18.78134,17.777839999999994,17.34253,16.97778,0.13446310928571428
20.16052,18.17181,17.18882,16.76886,16.43828,0.12130949219170166
19.29949,18.02252,17.33557,16.9663,16.76967,0.08856937625928853
18.49607,16.92474,16.203689999999998,15.8361,15.61105,0.05189579706666666
20.70922,18.25901,16.95469,16.452289999999998,16.09744,0.17044877777777778
20.39781,18.41267,17.30582,16.82489,16.48601,0.12194285122161172
20.20493,18.26489,17.24628,16.761770000000002,16.44153,0.1254612024053769
19.10027,18.03476,17.60949,17.39226,17.23134,0.07265834699999998
17.837139999999994,16.351589999999998,15.633070000000002,15.248679999999998,15.00009,0.05470082783333333
20.66721,18.72061,17.51534,17.0249,16.646810000000002,0.17082298773809523
19.805020000000006,18.381870000000006,17.65958,17.290760000000002,17.04727,0.11481235290476191
19.12338,17.18592,16.22239,15.79044,15.47684,0.07676102850000001
20.25544,18.68437,17.88663,17.492720000000002,17.178,0.11313712499999999
20.04938,18.138720000000006,17.02737,16.5787,16.23122,0.12912113189583335
19.69508,17.66315,16.660239999999998,16.19012,15.805829999999998,0.12710513826839825
19.545,17.73263,16.8455,16.4386,16.117520000000006,0.09271270436738815
18.922,16.97893,16.09679,15.675070000000002,15.32871,0.06615862922905982
19.98276,18.11583,17.06983,16.561139999999998,16.1331,0.12842610097321427
18.95641,17.30143,16.533079999999998,16.14625,15.89113,0.08321203810828062
19.03188,17.74544,17.146639999999998,16.784779999999998,16.57249,0.0789982964117647
20.24726,18.64989,17.63397,17.22034,16.95385,0.11321577688110503
19.06418,17.37839,16.56587,16.13888,15.84939,0.08408161272366521
18.83837,17.02729,16.241410000000002,15.86276,15.5514,0.06356169922905983
17.82274,16.65505,16.3102,16.099429999999998,15.92944,0.04362024999999999
17.547639999999998,16.29714,15.7284,15.44405,15.32533,0.037176144583333334
18.83905,17.81579,17.53585,17.2639,17.15566,0.056554096333333324
20.34065,18.56659,17.73328,17.37769,17.07076,0.09467999887499999
19.13733,17.87201,17.17335,16.75771,16.46319,0.09808793298620476
18.92609,17.83602,17.3633,17.0438,16.86443,0.06027206936231884
23.07436,18.19969,17.638820000000006,17.26587,17.0226,0.10602986566666665
19.33224,18.0262,17.41168,17.04376,16.760579999999994,0.07905825325928853
20.73578,18.81874,17.68734,17.249489999999998,16.86419,0.15348783181818176
20.64197,18.52633,17.06567,16.53579,16.21053,0.19736323333333328
18.4522,17.39789,17.078210000000002,16.805999999999994,16.7241,0.042037087499999994
20.76149,18.56763,17.34897,16.83926,16.46443,0.16927468333333331
20.9922,19.03403,17.93526,17.39046,16.976979999999998,0.1396022142857143
20.20707,18.30404,17.13875,16.725089999999998,16.28417,0.1330181392113095
19.41851,18.17613,17.66241,17.25348,17.05265,0.0863038504047619
17.72041,16.71265,16.3423,16.10374,15.966920000000002,0.043492289999999996
25.13275,18.56416,17.421770000000002,16.93401,16.55234,0.1523101525
18.92563,17.8397,17.203039999999998,16.866,16.68998,0.059975358473429954
19.63015,18.12379,17.35042,16.93725,16.64904,0.10527328546698873
19.52984,18.34859,17.67145,17.31435,17.11461,0.12295375049999999
20.21589,18.33764,17.3266,16.88257,16.53531,0.12335715773450855
17.296329999999998,15.49059,14.64821,14.2016,13.80332,0.03476645666666667
19.8471,18.27795,17.5547,17.085810000000002,16.73586,0.08831704444444445
19.81443,18.32127,17.63919,17.31598,17.032020000000006,0.09544079714718615
19.24796,18.17846,17.65981,17.3038,17.15019,0.09798015019047619
17.78606,16.3976,15.76845,15.4156,15.17405,0.050456684166666675
20.21559,18.43668,17.44395,16.92428,16.53096,0.1291385844993895
19.33572,18.0611,17.52582,17.24713,17.08241,0.0707526831904762
21.11749,18.9042,17.7312,17.242070000000002,16.924979999999998,0.16985931666666668
19.56411,17.82678,16.86038,16.4364,16.11662,0.11373089307830686
19.31752,17.989320000000006,17.39043,17.15377,16.92249,0.0832988620289855
21.14781,19.0279,17.77509,17.317339999999998,16.97544,0.16714453333333332
18.96603,17.543670000000002,16.78594,16.35389,16.06622,0.07781241750541126
18.60061,17.42484,16.71801,16.3119,16.040470000000006,0.07609517773809524
18.3622,16.408839999999998,15.5059,15.100320000000002,14.7946,0.06695427606666667
20.80409,18.80933,17.43096,16.929660000000002,16.581570000000006,0.19104718916666666
19.50571,17.6391,16.70371,16.29265,15.96796,0.09968054632070708
19.87271,18.14507,17.17451,16.74636,16.41048,0.10626091815509257
21.13025,18.80691,17.51226,17.02016,16.629479999999994,0.19257835999999998
20.30429,18.57579,17.75444,17.366,17.0896,0.105030963875
17.98536,16.006629999999998,15.12589,14.71579,14.384,0.0591362645
19.37862,17.43021,16.49259,16.06579,15.7088,0.08620606453174604
18.83133,17.55235,16.8989,16.54145,16.29213,0.08759414845238095
19.28739,17.55809,16.7977,16.434720000000002,16.120279999999998,0.07526678507265513
20.04743,18.48081,17.8246,17.47764,17.19361,0.09054115133333333
19.32008,17.71275,16.835520000000002,16.44691,16.16615,0.09045371463614718
20.10869,18.35084,17.1392,16.615479999999998,16.18685,0.1368881992113095
19.39479,17.55258,16.59185,16.10846,15.75163,0.08681146250252526
20.46609,18.53892,17.63111,17.232029999999998,16.93279,0.11226957099816848
18.50935,17.33654,16.97002,16.75209,16.578310000000002,0.053337212499999995
19.13216,17.813470000000006,17.08725,16.6858,16.41645,0.10242982298620476
19.74337,17.89228,16.95362,16.52238,16.19107,0.0951954508234049
19.79331,17.8831,16.87694,16.45543,16.048579999999998,0.09967526569735449
20.22874,18.47968,17.59757,17.178539999999998,16.8542,0.10394705151602565
17.34704,15.40956,14.5151,14.09301,13.77846,0.037752095
19.89855,18.36302,17.21136,16.72901,16.44499,0.15143925
17.87097,16.86909,16.56227,16.33631,16.21906,0.053426765
20.74437,18.93542,17.62605,17.08062,16.69417,0.18563915821428573
20.57808,18.4629,17.13925,16.61352,16.33269,0.1788404116666667
19.45375,18.19235,17.421429999999994,17.010479999999998,16.707520000000002,0.12398217605279505
20.43378,18.95635,17.89561,17.36235,16.99631,0.1463438192857143
18.40108,16.67926,15.822679999999998,15.39655,15.0746,0.060084110066666675
19.44689,18.11811,17.40481,17.07803,16.84825,0.10012025253830228
16.423379999999998,14.49677,13.63021,13.21429,12.92308,0.026435504
20.27641,18.56325,17.70447,17.25657,16.89578,0.10992798860393771
19.52494,18.07517,17.429270000000002,16.97718,16.659589999999998,0.09872433082413158
20.47813,18.61936,17.4502,16.97963,16.64324,0.1612328880952381
20.05147,18.31289,17.55846,17.1116,16.83146,0.07923263916666666
20.85488,18.79896,17.51041,16.995910000000002,16.609579999999998,0.18786608916666664
20.27629,18.25619,16.99172,16.50004,16.1417,0.17013760635416667
18.9714,17.70202,17.20666,16.92687,16.73914,0.05145904977777778
21.12767,18.73442,17.342370000000006,16.814339999999998,16.48534,0.20524141
19.04203,17.518710000000002,16.79828,16.37428,16.06219,0.07991808083874459
18.88667,17.5075,16.90028,16.53312,16.37339,0.08085591964285714
19.62755,18.10843,17.2428,16.782970000000002,16.4373,0.11309816999079825
19.72356,17.798170000000006,16.64734,16.18061,15.83389,0.13289405437950935
20.08141,18.07516,17.21329,16.751820000000002,16.43684,0.09880277682006607
20.58312,18.60976,17.62872,17.223029999999998,16.89651,0.1170548968956044
20.57451,18.85198,17.570999999999998,17.08588,16.75111,0.1873977793181818
20.02751,18.09718,17.31204,16.87022,16.58879,0.08413208283967391
19.83331,18.21387,17.380370000000006,16.99737,16.74249,0.10719912277777777
18.46233,17.12955,16.58016,16.25147,16.05462,0.06555625340000001
20.59022,18.51191,17.50829,17.08127,16.71953,0.12655718153846154
18.27941,16.27571,15.348,14.93009,14.58129,0.059841455733333326
21.19896,19.05565,17.63346,17.0967,16.697010000000002,0.22369187999999998
20.58669,18.87683,17.60099,17.10828,16.7445,0.19081871654761906
17.94335,16.80953,16.28451,16.04325,15.89366,0.052730078
18.9784,17.67145,17.01527,16.646179999999998,16.42544,0.067001502
17.808139999999995,16.02145,15.16288,14.751079999999998,14.43402,0.056905602
20.48869,18.74036,17.29757,16.76043,16.380470000000006,0.19852609333333332
21.22645,19.08165,17.65731,17.13041,16.71591,0.22257327999999998
20.24866,18.53455,17.67361,17.20356,16.81605,0.11524388746108057
19.62679,17.70498,16.82105,16.39754,16.162329999999994,0.09354675977142857
20.17534,18.2,17.11807,16.67604,16.30826,0.13510773454464284
18.58144,17.45159,17.08397,16.81242,16.744239999999998,0.04833599
20.64919,18.47505,17.15333,16.63924,16.32265,0.1838505616666667
19.47921,18.20766,17.59807,17.25565,17.008210000000002,0.10733362207660455
19.42801,18.05455,17.31926,16.91355,16.589779999999998,0.0890486473781291
20.64277,18.5597,17.288870000000006,16.79085,16.3996,0.18385738333333332
19.56126,17.728679999999994,16.902910000000002,16.53172,16.22005,0.08916932696097105
18.821,17.666079999999994,17.371760000000002,17.09534,16.9898,0.04986260333333333
20.13409,18.1718,17.120260000000002,16.6741,16.33625,0.13355025130281278
19.63049,18.25025,17.46892,17.0355,16.72302,0.11196251166666667
20.38525,18.41362,17.5656,17.17892,16.91393,0.10013613180769232
19.60629,17.93254,17.02052,16.58821,16.23402,0.10475107637896046
18.69031,17.15684,16.47263,16.093870000000006,15.82845,0.0725480607131868
18.19222,16.61859,15.78504,15.381379999999998,15.11351,0.05701066083333334
18.79142,17.119329999999998,16.304289999999998,15.9056,15.60383,0.07485047372905983
19.09529,17.78246,17.156579999999998,16.82633,16.61421,0.0745165824306492
20.71518,18.54726,17.652620000000006,17.19775,16.853260000000002,0.11777268189560437
17.66649,16.10008,15.29739,14.86722,14.53656,0.048887945749999995
19.22204,17.68499,17.142,16.859370000000002,16.58599,0.06531570786666667
18.29736,16.7318,15.98834,15.62316,15.35605,0.06093846523333333
15.93974,14.63544,14.03096,13.78759,13.61277,0.026685934
20.35811,18.37135,17.32412,16.90038,16.5173,0.12682388471367523
16.48489,14.64259,13.80698,13.39468,13.08872,0.026713304
20.12466,18.12607,17.05571,16.589570000000002,16.27722,0.1296815385625
20.14661,18.21975,17.29753,16.85574,16.52384,0.10381553627900326
20.49412,18.47726,17.48226,17.055320000000002,16.69859,0.13065724450854702
17.66078,16.48193,15.95492,15.61646,15.39709,0.0461292925
18.66092,17.22457,16.46343,16.033379999999998,15.69748,0.07492564131318681
20.37971,18.77359,17.69482,17.20702,16.78989,0.15799351515151513
20.97,19.2111,17.75532,17.222520000000006,16.8798,0.22235293166666667
18.99162,17.26322,16.48476,16.109679999999994,15.79284,0.08618569144161395
19.53129,17.88746,17.02668,16.70738,16.50889,0.07229605275991285
19.80193,17.71645,16.81573,16.39193,16.03301,0.09539454143809524
20.47473,18.72858,17.649279999999994,17.28835,16.82985,0.15493665714285712
18.67515,17.655079999999995,17.145429999999998,16.82389,16.65498,0.07107974652777778
20.23489,18.36567,17.08066,16.583560000000002,16.22795,0.18314333666666666
19.99836,18.60144,17.80881,17.36228,17.03129,0.11247096733333332
19.08057,17.62151,16.92073,16.52658,16.28868,0.08736049949134199
19.92505,17.99006,17.04233,16.593239999999998,16.2731,0.10246722809457671
19.72504,17.88999,16.97925,16.556179999999998,16.25215,0.09456822749007157
20.63106,18.68605,17.57445,17.12527,16.81372,0.1617821971031746
19.49277,17.64795,16.82806,16.414620000000006,16.111810000000002,0.0896637481570707
19.53461,18.00873,17.22516,16.83383,16.498920000000002,0.10250999185746493
19.16038,17.86188,17.28267,16.9137,16.661620000000006,0.0835177205188845
19.69856,18.17332,17.29822,16.83987,16.53271,0.13577558869047618
19.83637,18.33152,17.55562,17.11853,16.816760000000002,0.10047715424242423
20.0105,18.50106,17.7542,17.324070000000006,17.02466,0.10703836590476193
19.94583,18.20354,17.10657,16.58095,16.2301,0.15915584802083332
18.31144,17.34241,17.007070000000002,16.78517,16.688660000000002,0.04557557999999999
20.16691,18.13639,16.92575,16.45436,16.063589999999998,0.15157027644444443
19.07817,17.3093,16.407429999999998,15.95834,15.62329,0.0849468393903319
19.2281,17.74511,16.81855,16.40329,16.08192,0.09257641721190477
20.52552,18.67703,17.56502,17.12441,16.76791,0.15732867376984128
19.3143,18.25926,17.85204,17.5729,17.425720000000002,0.07640432999999999
